,state,county,2019,2020,2021,2020 yoy diff,2021 yoy diff
292,Georgia,Douglas County,193945.625,217474.16666666666,269198.5416666667,23528.541666666657,51724.37500000003
293,Georgia,Early County,35500.0,53800.0,599000.0,18300.0,545200.0
294,Georgia,Echols County,69900.0,,,,
295,Georgia,Effingham County,204710.95833333334,229308.0,260012.08333333334,24597.041666666657,30704.083333333343
296,Georgia,Elbert County,116545.83333333333,118608.0,156904.16666666666,2062.1666666666715,38296.16666666666
297,Georgia,Emanuel County,114020.83333333333,97534.16666666667,145812.5,-16486.666666666657,48278.33333333333
298,Georgia,Evans County,111587.5,151763.63636363635,206260.83333333334,40176.13636363635,54497.19696969699
299,Georgia,Fannin County,319483.3333333333,365266.6666666667,490175.8333333333,45783.33333333337,124909.16666666663
300,Georgia,Fayette County,316108.3333333333,338929.1666666667,391569.8333333333,22820.833333333372,52640.66666666663
301,Georgia,Floyd County,147970.83333333334,166547.70833333334,193687.08333333334,18576.875,27139.375
302,Georgia,Forsyth County,352251.9166666667,376209.5833333333,453844.9166666667,23957.666666666628,77635.33333333337
303,Georgia,Franklin County,157885.08333333334,185362.5,227287.5,27477.416666666657,41925.0
304,Georgia,Fulton County,298891.6666666667,324151.4583333333,377525.0,25259.791666666628,53373.541666666686
305,Georgia,Gilmer County,225366.66666666666,268670.8333333333,353404.9166666667,43304.16666666666,84734.08333333337
306,Georgia,Glascock County,149166.66666666666,180045.3,343650.0,30878.63333333333,163604.7
307,Georgia,Glynn County,253262.5,253547.91666666666,289082.5,285.41666666665697,35534.58333333334
308,Georgia,Gordon County,160281.25,179402.5,212002.83333333334,19121.25,32600.333333333343
309,Georgia,Grady County,212383.33333333334,307064.28571428574,400412.5,94680.9523809524,93348.21428571426
310,Georgia,Greene County,404695.8333333333,482136.0833333333,596483.4166666666,77440.25,114347.33333333331
311,Georgia,Gwinnett County,255044.29166666666,279575.0,338551.4166666667,24530.708333333343,58976.416666666686
312,Georgia,Habersham County,194383.33333333334,221816.04166666666,258278.29166666666,27432.708333333314,36462.25
313,Georgia,Hall County,248559.16666666666,280145.9583333333,334581.125,31586.791666666657,54435.166666666686
314,Georgia,Hancock County,224170.83333333334,287334.0833333333,369975.0,63163.24999999997,82640.91666666669
315,Georgia,Haralson County,174845.83333333334,183842.25,243708.25,8996.416666666657,59866.0
316,Georgia,Hart County,201300.0,222325.0,263306.25,21025.0,40981.25
317,Georgia,Heard County,172933.33333333334,173187.54166666666,242689.58333333334,254.20833333331393,69502.04166666669
318,Georgia,Henry County,212943.75,233683.58333333334,286397.0,20739.833333333343,52713.41666666666
319,Georgia,Houston County,188148.41666666666,202575.0,227607.58333333334,14426.583333333343,25032.583333333343
320,Georgia,Irwin County,92333.33333333333,85000.0,170016.66666666666,-7333.3333333333285,85016.66666666666
321,Georgia,Jackson County,242926.29166666666,270128.0,314598.6666666667,27201.708333333343,44470.666666666686
322,Georgia,Jasper County,208243.75,220158.125,242084.58333333334,11914.375,21926.458333333343
323,Georgia,Jeff Davis County,135275.0,68000.0,217233.33333333334,-67275.0,149233.33333333334
324,Georgia,Jefferson County,106825.0,170036.36363636365,158637.5,63211.36363636365,-11398.863636363647
325,Georgia,Jenkins County,121233.95833333333,107122.72727272728,170675.0,-14111.23106060605,63552.27272727272
326,Georgia,Johnson County,74900.0,109531.81818181818,156745.45454545456,34631.81818181818,47213.63636363638
327,Georgia,Jones County,166195.0,199970.83333333334,218703.33333333334,33775.83333333334,18732.5
328,Georgia,Lamar County,158604.66666666666,188714.33333333334,205729.16666666666,30109.666666666686,17014.833333333314
329,Georgia,Lanier County,,94475.0,89900.0,,-4575.0
330,Georgia,Laurens County,157474.54166666666,148658.33333333334,136418.75,-8816.208333333314,-12239.583333333343
331,Georgia,Lee County,98816.75,168500.0,166722.0,69683.25,-1778.0
332,Georgia,Liberty County,171249.375,180358.54166666666,202402.0,9109.166666666657,22043.458333333343
333,Georgia,Lincoln County,148075.0,225704.16666666666,293341.6666666667,77629.16666666666,67637.50000000003
334,Georgia,Long County,194690.25,209232.16666666666,233059.58333333334,14541.916666666657,23827.416666666686
335,Georgia,Lowndes County,132951.9,152678.33333333334,158050.0,19726.43333333335,5371.666666666657
336,Georgia,Lumpkin County,227345.83333333334,253095.83333333334,300266.6666666667,25750.0,47170.83333333334
337,Georgia,Macon County,147308.16666666666,131107.14285714287,142315.625,-16201.023809523787,11208.48214285713
338,Georgia,McDuffie County,163365.0,181197.91666666666,185156.25,17832.916666666657,3958.333333333343
339,Georgia,McIntosh County,288890.13636363635,393400.0,339895.0,104509.86363636365,-53505.0
340,Georgia,Meriwether County,134600.83333333334,152050.0,202266.66666666666,17449.166666666657,50216.66666666666
341,Georgia,Mitchell County,20000.0,85200.0,143250.0,65200.0,58050.0
342,Georgia,Monroe County,250367.70833333334,268827.0833333333,301802.375,18459.37499999997,32975.291666666686
343,Georgia,Montgomery County,184400.0,314000.0,209837.5,129600.0,-104162.5
344,Georgia,Morgan County,285604.1666666667,335479.1666666667,371850.0,49875.0,36370.833333333314
345,Georgia,Murray County,160678.75,157280.41666666666,192570.0,-3398.333333333343,35289.58333333334
346,Georgia,Newton County,177627.5,202279.16666666666,253662.20833333334,24651.666666666657,51383.041666666686
347,Georgia,Paulding County,215505.0,242382.91666666666,298432.0833333333,26877.916666666657,56049.16666666666
348,Georgia,Peach County,155716.66666666666,165213.83333333334,195616.66666666666,9497.166666666686,30402.833333333314
349,Georgia,Pickens County,232587.5,276512.5,319362.5,43925.0,42850.0
350,Georgia,Pierce County,,91750.0,129133.33333333333,,37383.33333333333
351,Georgia,Pike County,247908.25,270393.2916666667,308579.5,22485.041666666686,38186.208333333314
352,Georgia,Polk County,134833.33333333334,156613.125,186616.66666666666,21779.791666666657,30003.541666666657
353,Georgia,Pulaski County,101055.0,161931.81818181818,232212.5,60876.81818181818,70280.68181818182
354,Georgia,Putnam County,272312.5,299241.6666666667,362087.9166666667,26929.166666666686,62846.25
355,Georgia,Quitman County,131250.0,138490.625,178583.33333333334,7240.625,40092.70833333334
356,Georgia,Rabun County,218283.33333333334,280003.0833333333,331933.3333333333,61719.74999999997,51930.25
357,Georgia,Randolph County,67500.0,,,,
358,Georgia,Richmond County,129545.41666666667,154900.0,178939.91666666666,25354.58333333333,24039.916666666657
359,Georgia,Rockdale County,176087.5,211937.45833333334,270383.4166666667,35849.95833333334,58445.95833333334
360,Georgia,Schley County,126000.0,,176333.33333333334,,
361,Georgia,Screven County,86850.0,128650.0,162941.66666666666,41800.0,34291.66666666666
362,Georgia,Seminole County,295000.0,,177124.91666666666,,
363,Georgia,Spalding County,150908.75,176460.0,216791.66666666666,25551.25,40331.66666666666
364,Georgia,Stephens County,144045.83333333334,168616.66666666666,199052.08333333334,24570.833333333314,30435.416666666686
365,Georgia,Sumter County,54635.71428571428,155714.2857142857,208722.22222222222,101078.57142857142,53007.93650793651
366,Georgia,Taliaferro County,210071.42857142858,140142.85714285713,153390.0,-69928.57142857145,13247.14285714287
367,Georgia,Tattnall County,122970.0,153933.33333333334,163381.81818181818,30963.333333333343,9448.484848484833
368,Georgia,Taylor County,158939.08333333334,97984.375,141404.63636363635,-60954.70833333334,43420.26136363635
369,Georgia,Telfair County,129756.81818181818,90986.36363636363,121587.5,-38770.454545454544,30601.136363636368
370,Georgia,Terrell County,58275.0,96000.0,26000.0,37725.0,-70000.0
371,Georgia,Thomas County,238607.14285714287,192857.14285714287,280900.0,-45750.0,88042.85714285713
372,Georgia,Tift County,168987.5,218354.54545454544,206916.66666666666,49367.04545454544,-11437.878787878784
373,Georgia,Toombs County,168050.0,153891.25,172586.36363636365,-14158.75,18695.113636363647
374,Georgia,Towns County,221554.16666666666,262866.6666666667,314473.9583333333,41312.50000000003,51607.29166666663
375,Georgia,Treutlen County,94150.0,114196.25,89600.0,20046.25,-24596.25
376,Georgia,Troup County,157158.33333333334,178775.0,197618.33333333334,21616.666666666657,18843.333333333343
377,Georgia,Turner County,70000.0,,143500.0,,
378,Georgia,Twiggs County,120281.81818181818,117791.66666666667,174385.7142857143,-2490.151515151505,56594.04761904762
379,Georgia,Union County,220300.0,253037.5,311237.5,32737.5,58200.0
380,Georgia,Upson County,114437.5,126774.95833333333,160920.58333333334,12337.458333333328,34145.625000000015
381,Georgia,Walton County,237871.04166666666,264105.625,304874.2916666667,26234.583333333343,40768.666666666686
382,Georgia,Ware County,117425.0,88678.0,111075.0,-28747.0,22397.0
383,Georgia,Warren County,82161.11111111111,72260.0,175440.22222222222,-9901.11111111111,103180.22222222222
384,Georgia,Washington County,135183.33333333334,116625.0,137462.54166666666,-18558.333333333343,20837.541666666657
385,Georgia,Wayne County,123449.85,210614.83333333334,220042.08333333334,87164.98333333334,9427.25
386,Georgia,Webster County,,157900.0,,,
387,Georgia,Wheeler County,97450.0,69333.33333333333,114892.85714285714,-28116.66666666667,45559.52380952382
388,Georgia,White County,182208.33333333334,213904.16666666666,268363.6666666667,31695.833333333314,54459.50000000003
389,Georgia,Whitfield County,166329.16666666666,168795.83333333334,218639.58333333334,2466.666666666686,49843.75
390,Georgia,Wilcox County,202000.0,166000.0,71500.0,-36000.0,-94500.0
391,Georgia,Wilkes County,165575.0,129775.0,194491.66666666666,-35800.0,64716.66666666666
392,Georgia,Wilkinson County,72550.05,124260.0,122664.90909090909,51709.95,-1595.0909090909117
393,Georgia,Worth County,259000.0,216971.25,129087.5,-42028.75,-87883.75
394,Hawaii,Hawaii County,374875.0,414062.5,483375.0,39187.5,69312.5
395,Hawaii,Honolulu County,594801.3333333334,620482.75,665791.6666666666,25681.416666666628,45308.91666666663
396,Hawaii,Kauai County,634019.7916666666,706583.3333333334,864979.1666666666,72563.54166666674,158395.83333333326
397,Hawaii,Maui County,633976.875,720934.5833333334,818541.6666666666,86957.70833333337,97607.08333333326
398,Idaho,Ada County,338239.1666666667,384806.375,503773.7916666667,46567.208333333314,118967.41666666669
399,Idaho,Adams County,423712.5,344831.25,464986.0,-78881.25,120154.75
400,Idaho,Bear Lake County,198590.9090909091,211777.08333333334,305292.125,13186.174242424255,93515.04166666666
401,Idaho,Benewah County,187766.66666666666,213062.5,298329.1666666667,25295.833333333343,85266.66666666669
402,Idaho,Boise County,270316.6666666667,357138.6666666667,460304.1666666667,86822.0,103165.5
403,Idaho,Bonner County,335642.5,401969.7916666667,580562.0,66327.29166666669,178592.2083333333
404,Idaho,Boundary County,270166.6666666667,309437.5,401825.0,39270.833333333314,92387.5
405,Idaho,Camas County,167412.5,224722.22222222222,272688.8888888889,57309.72222222222,47966.66666666666
406,Idaho,Canyon County,245995.5,294017.4166666667,398591.8333333333,48021.916666666686,104574.41666666663
407,Idaho,Caribou County,171438.88888888888,225262.5,183713.63636363635,53823.611111111124,-41548.86363636365
408,Idaho,Cassia County,180054.16666666666,203595.625,251978.33333333334,23541.458333333343,48382.70833333334
409,Idaho,Clearwater County,185697.91666666666,179139.16666666666,234027.08333333334,-6558.75,54887.916666666686
410,Idaho,Elmore County,190088.625,233520.41666666666,302637.5,43431.79166666666,69117.08333333334
411,Idaho,Franklin County,224720.83333333334,262820.8333333333,348304.1666666667,38099.99999999997,85483.33333333337
412,Idaho,Gem County,240764.375,311382.0,395580.0,70617.625,84198.0
413,Idaho,Gooding County,135133.33333333334,175231.25,227850.0,40097.91666666666,52618.75
414,Idaho,Idaho County,191537.5,220732.91666666666,287870.8333333333,29195.416666666657,67137.91666666666
415,Idaho,Jerome County,174921.875,210266.66666666666,270741.6666666667,35344.79166666666,60475.00000000003
416,Idaho,Kootenai County,320049.6666666667,371691.5416666667,500444.375,51641.875,128752.83333333331
417,Idaho,Latah County,268931.25,294958.3333333333,341722.5,26027.083333333314,46764.166666666686
418,Idaho,Lewis County,160220.83333333334,177020.83333333334,190300.0,16800.0,13279.166666666657
419,Idaho,Lincoln County,176640.9090909091,191180.0,221045.83333333334,14539.090909090912,29865.833333333343
420,Idaho,Minidoka County,162642.5,191654.16666666666,250225.0,29011.666666666657,58570.83333333334
421,Idaho,Nez Perce County,229491.66666666666,256102.5,299177.25,26610.833333333343,43074.75
422,Idaho,Oneida County,186368.75,167641.66666666666,238697.91666666666,-18727.083333333343,71056.25
423,Idaho,Owyhee County,248266.66666666666,268691.6666666667,345431.6666666667,20425.00000000003,76740.0
424,Idaho,Payette County,216411.33333333334,260579.08333333334,335262.5,44167.75,74683.41666666666
425,Idaho,Power County,209950.0,114805.5,367400.0,-95144.5,252594.5
426,Idaho,Shoshone County,137325.0,172687.5,243062.5,35362.5,70375.0
427,Idaho,Twin Falls County,204468.75,235335.33333333334,304593.75,30866.583333333343,69258.41666666666
428,Idaho,Valley County,417844.9583333333,433904.1666666667,591095.8333333334,16059.208333333372,157191.6666666667
429,Idaho,Washington County,160722.91666666666,217200.25,286382.9166666667,56477.33333333334,69182.66666666669
430,Illinois,Bond County,105825.0,116732.29166666667,128770.83333333333,10907.291666666672,12038.541666666657
431,Illinois,Boone County,173406.25,182420.83333333334,207179.16666666666,9014.583333333343,24758.333333333314
432,Illinois,Bureau County,,,105866.66666666667,,
433,Illinois,Calhoun County,105795.68181818182,63900.0,161416.66666666666,-41895.68181818182,97516.66666666666
434,Illinois,Champaign County,157270.83333333334,164960.83333333334,177308.33333333334,7690.0,12347.5
435,Illinois,Clinton County,134808.33333333334,151300.0,163248.625,16491.666666666657,11948.625
436,Illinois,Cook County,247854.16666666666,267250.0,294916.6666666667,19395.833333333343,27666.666666666686
437,Illinois,De Witt County,,,109761.0,,
438,Illinois,DeKalb County,169375.0,184016.66666666666,198087.75,14641.666666666657,14071.083333333343
439,Illinois,Douglas County,,189000.0,131240.0,,-57760.0
440,Illinois,DuPage County,280125.8333333333,298895.8333333333,329933.3333333333,18770.0,31037.5
441,Illinois,Fayette County,85458.33333333333,101278.125,101783.33333333333,15819.791666666672,505.2083333333285
442,Illinois,Ford County,95484.75,93756.25,108179.16666666667,-1728.5,14422.916666666672
443,Illinois,Grundy County,211604.16666666666,221387.5,239266.66666666666,9783.333333333343,17879.166666666657
444,Illinois,Iroquois County,84159.75,107825.0,109341.66666666667,23665.25,1516.6666666666715
